,0
66929,200789.0
66930,200792.0
66931,200795.0
66932,200798.0
66933,200801.0
66934,200804.0
66935,200807.0
66936,200810.0
66937,200813.0
66938,200816.0
66939,200819.0
66940,200822.0
66941,200825.0
66942,200828.0
66943,200831.0
66944,200834.0
66945,200837.0
66946,200840.0
66947,200843.0
66948,200846.0
66949,200849.0
66950,200852.0
66951,200855.0
66952,200858.0
66953,200861.0
66954,200864.0
66955,200867.0
66956,200870.0
66957,200873.0
66958,200876.0
66959,200879.0
66960,200882.0
66961,200885.0
66962,200888.0
66963,200891.0
66964,200894.0
66965,200897.0
66966,200900.0
66967,200903.0
66968,200906.0
66969,200909.0
66970,200912.0
66971,200915.0
66972,200918.0
66973,200921.0
66974,200924.0
66975,200927.0
66976,200930.0
66977,200933.0
66978,200936.0
66979,200939.0
66980,200942.0
66981,200945.0
66982,200948.0
66983,200951.0
66984,200954.0
66985,200957.0
66986,200960.0
66987,200963.0
66988,200966.0
66989,200969.0
66990,200972.0
66991,200975.0
66992,200978.0
66993,200981.0
66994,200984.0
66995,200987.0
66996,200990.0
66997,200993.0
66998,200996.0
66999,200999.0
67000,201002.0
67001,201005.0
67002,201008.0
67003,201011.0
67004,201014.0
67005,201017.0
67006,201020.0
67007,201023.0
67008,201026.0
67009,201029.0
67010,201032.0
67011,201035.0
67012,201038.0
67013,201041.0
67014,201044.0
67015,201047.0
67016,201050.0
67017,201053.0
67018,201056.0
67019,201059.0
67020,201062.0
67021,201065.0
67022,201068.0
67023,201071.0
67024,201074.0
67025,201077.0
67026,201080.0
67027,201083.0
67028,201086.0
67029,201089.0
67030,201092.0
67031,201095.0
67032,201098.0
67033,201101.0
67034,201104.0
67035,201107.0
67036,201110.0
67037,201113.0
67038,201116.0
67039,201119.0
67040,201122.0
67041,201125.0
67042,201128.0
67043,201131.0
67044,201134.0
67045,201137.0
67046,201140.0
67047,201143.0
67048,201146.0
67049,201149.0
67050,201152.0
67051,201155.0
67052,201158.0
67053,201161.0
67054,201164.0
67055,201167.0
67056,201170.0
67057,201173.0
67058,201176.0
67059,201179.0
67060,201182.0
67061,201185.0
67062,201188.0
67063,201191.0
67064,201194.0
67065,201197.0
67066,201200.0
67067,201203.0
67068,201206.0
67069,201209.0
67070,201212.0
67071,201215.0
67072,201218.0
67073,201221.0
67074,201224.0
67075,201227.0
67076,201230.0
67077,201233.0
67078,201236.0
67079,201239.0
67080,201242.0
67081,201245.0
67082,201248.0
67083,201251.0
67084,201254.0
67085,201257.0
67086,201260.0
67087,201263.0
67088,201266.0
67089,201269.0
67090,201272.0
67091,201275.0
67092,201278.0
67093,201281.0
67094,201284.0
67095,201287.0
67096,201290.0
67097,201293.0
67098,201296.0
67099,201299.0
67100,201302.0
67101,201305.0
67102,201308.0
67103,201311.0
67104,201314.0
67105,201317.0
67106,201320.0
67107,201323.0
67108,201326.0
67109,201329.0
67110,201332.0
67111,201335.0
67112,201338.0
67113,201341.0
67114,201344.0
67115,201347.0
67116,201350.0
67117,201353.0
67118,201356.0
67119,201359.0
67120,201362.0
67121,201365.0
67122,201368.0
67123,201371.0
67124,201374.0
67125,201377.0
67126,201380.0
67127,201383.0
67128,201386.0
67129,201389.0
67130,201392.0
67131,201395.0
67132,201398.0
67133,201401.0
67134,201404.0
67135,201407.0
67136,201410.0
67137,201413.0
67138,201416.0
67139,201419.0
67140,201422.0
67141,201425.0
67142,201428.0
67143,201431.0
67144,201434.0
67145,201437.0
67146,201440.0
67147,201443.0
67148,201446.0
67149,201449.0
67150,201452.0
67151,201455.0
67152,201458.0
67153,201461.0
67154,201464.0
67155,201467.0
67156,201470.0
67157,201473.0
67158,201476.0
67159,201479.0
67160,201482.0
67161,201485.0
67162,201488.0
67163,201491.0
67164,201494.0
67165,201497.0
67166,201500.0
67167,201503.0
67168,201506.0
67169,201509.0
67170,201512.0
67171,201515.0
67172,201518.0
67173,201521.0
67174,201524.0
67175,201527.0
67176,201530.0
67177,201533.0
67178,201536.0
67179,201539.0
67180,201542.0
67181,201545.0
67182,201548.0
67183,201551.0
67184,201554.0
67185,201557.0
67186,201560.0
67187,201563.0
67188,201566.0
67189,201569.0
67190,201572.0
67191,201575.0
67192,201578.0
67193,201581.0
67194,201584.0
67195,201587.0
67196,201590.0
67197,201593.0
67198,201596.0
67199,201599.0
67200,201602.0
67201,201605.0
67202,201608.0
67203,201611.0
67204,201614.0
67205,201617.0
67206,201620.0
67207,201623.0
67208,201626.0
67209,201629.0
67210,201632.0
67211,201635.0
67212,201638.0
67213,201641.0
67214,201644.0
67215,201647.0
67216,201650.0
67217,201653.0
67218,201656.0
67219,201659.0
67220,201662.0
67221,201665.0
67222,201668.0
67223,201671.0
67224,201674.0
67225,201677.0
67226,201680.0
67227,201683.0
67228,201686.0
67229,201689.0
67230,201692.0
67231,201695.0
67232,201698.0
67233,201701.0
67234,201704.0
67235,201707.0
67236,201710.0
67237,201713.0
67238,201716.0
67239,201719.0
67240,201722.0
67241,201725.0
67242,201728.0
67243,201731.0
67244,201734.0
67245,201737.0
67246,201740.0
67247,201743.0
67248,201746.0
67249,201749.0
67250,201752.0
67251,201755.0
67252,201758.0
67253,201761.0
67254,201764.0
67255,201767.0
67256,201770.0
67257,201773.0
67258,201776.0
67259,201779.0
67260,201782.0
67261,201785.0
67262,201788.0
67263,201791.0
67264,201794.0
67265,201797.0
67266,201800.0
67267,201803.0
67268,201806.0
67269,201809.0
67270,201812.0
67271,201815.0
67272,201818.0
67273,201821.0
67274,201824.0
67275,201827.0
67276,201830.0
67277,201833.0
67278,201836.0
67279,201839.0
67280,201842.0
67281,201845.0
67282,201848.0
67283,201851.0
67284,201854.0
67285,201857.0
67286,201860.0
67287,201863.0
67288,201866.0
67289,201869.0
67290,201872.0
67291,201875.0
67292,201878.0
67293,201881.0
67294,201884.0
67295,201887.0
67296,201890.0
67297,201893.0
67298,201896.0
67299,201899.0
67300,201902.0
67301,201905.0
67302,201908.0
67303,201911.0
67304,201914.0
67305,201917.0
67306,201920.0
67307,201923.0
67308,201926.0
67309,201929.0
67310,201932.0
67311,201935.0
67312,201938.0
67313,201941.0
67314,201944.0
67315,201947.0
67316,201950.0
67317,201953.0
67318,201956.0
67319,201959.0
67320,201962.0
67321,201965.0
67322,201968.0
67323,201971.0
67324,201974.0
67325,201977.0
67326,201980.0
67327,201983.0
67328,201986.0
67329,201989.0
67330,201992.0
67331,201995.0
67332,201998.0
67333,202001.0
67334,202004.0
67335,202007.0
67336,202010.0
67337,202013.0
67338,202016.0
67339,202019.0
67340,202022.0
67341,202025.0
67342,202028.0
67343,202031.0
67344,202034.0
67345,202037.0
67346,202040.0
67347,202043.0
67348,202046.0
67349,202049.0
67350,202052.0
67351,202055.0
67352,202058.0
67353,202061.0
67354,202064.0
67355,202067.0
67356,202070.0
67357,202073.0
67358,202076.0
67359,202079.0
67360,202082.0
67361,202085.0
67362,202088.0
67363,202091.0
67364,202094.0
67365,202097.0
67366,202100.0
67367,202103.0
67368,202106.0
67369,202109.0
67370,202112.0
67371,202115.0
67372,202118.0
67373,202121.0
67374,202124.0
67375,202127.0
67376,202130.0
67377,202133.0
67378,202136.0
67379,202139.0
67380,202142.0
67381,202145.0
67382,202148.0
67383,202151.0
67384,202154.0
67385,202157.0
67386,202160.0
67387,202163.0
67388,202166.0
67389,202169.0
67390,202172.0
67391,202175.0
67392,202178.0
67393,202181.0
67394,202184.0
67395,202187.0
67396,202190.0
67397,202193.0
67398,202196.0
67399,202199.0
67400,202202.0
67401,202205.0
67402,202208.0
67403,202211.0
67404,202214.0
67405,202217.0
67406,202220.0
67407,202223.0
67408,202226.0
67409,202229.0
67410,202232.0
67411,202235.0
67412,202238.0
67413,202241.0
67414,202244.0
67415,202247.0
67416,202250.0
67417,202253.0
67418,202256.0
67419,202259.0
67420,202262.0
67421,202265.0
67422,202268.0
67423,202271.0
67424,202274.0
67425,202277.0
67426,202280.0
67427,202283.0
67428,202286.0
67429,202289.0
67430,202292.0
67431,202295.0
67432,202298.0
67433,202301.0
67434,202304.0
67435,202307.0
67436,202310.0
67437,202313.0
67438,202316.0
67439,202319.0
67440,202322.0
67441,202325.0
67442,202328.0
67443,202331.0
67444,202334.0
67445,202337.0
67446,202340.0
67447,202343.0
67448,202346.0
67449,202349.0
67450,202352.0
67451,202355.0
67452,202358.0
67453,202361.0
67454,202364.0
67455,202367.0
67456,202370.0
67457,202373.0
67458,202376.0
67459,202379.0
67460,202382.0
67461,202385.0
67462,202388.0
67463,202391.0
67464,202394.0
67465,202397.0
67466,202400.0
67467,202403.0
67468,202406.0
67469,202409.0
67470,202412.0
67471,202415.0
67472,202418.0
67473,202421.0
67474,202424.0
67475,202427.0
67476,202430.0
67477,202433.0
67478,202436.0
67479,202439.0
67480,202442.0
67481,202445.0
67482,202448.0
67483,202451.0
67484,202454.0
67485,202457.0
67486,202460.0
67487,202463.0
67488,202466.0
67489,202469.0
67490,202472.0
67491,202475.0
67492,202478.0
67493,202481.0
67494,202484.0
67495,202487.0
67496,202490.0
67497,202493.0
67498,202496.0
67499,202499.0
67500,202502.0
67501,202505.0
67502,202508.0
67503,202511.0
67504,202514.0
67505,202517.0
67506,202520.0
67507,202523.0
67508,202526.0
67509,202529.0
67510,202532.0
67511,202535.0
67512,202538.0
67513,202541.0
67514,202544.0
67515,202547.0
67516,202550.0
67517,202553.0
67518,202556.0
67519,202559.0
67520,202562.0
67521,202565.0
67522,202568.0
67523,202571.0
67524,202574.0
67525,202577.0
67526,202580.0
67527,202583.0
67528,202586.0
67529,202589.0
67530,202592.0
67531,202595.0
67532,202598.0
67533,202601.0
67534,202604.0
67535,202607.0
67536,202610.0
67537,202613.0
67538,202616.0
67539,202619.0
67540,202622.0
67541,202625.0
67542,202628.0
67543,202631.0
67544,202634.0
67545,202637.0
67546,202640.0
67547,202643.0
67548,202646.0
67549,202649.0
67550,202652.0
67551,202655.0
67552,202658.0
67553,202661.0
67554,202664.0
67555,202667.0
67556,202670.0
67557,202673.0
67558,202676.0
67559,202679.0
67560,202682.0
67561,202685.0
67562,202688.0
67563,202691.0
67564,202694.0
67565,202697.0
67566,202700.0
67567,202703.0
67568,202706.0
67569,202709.0
67570,202712.0
67571,202715.0
67572,202718.0
67573,202721.0
67574,202724.0
67575,202727.0
67576,202730.0
67577,202733.0
67578,202736.0
67579,202739.0
67580,202742.0
67581,202745.0
67582,202748.0
67583,202751.0
67584,202754.0
67585,202757.0
67586,202760.0
67587,202763.0
67588,202766.0
67589,202769.0
67590,202772.0
67591,202775.0
67592,202778.0
67593,202781.0
67594,202784.0
67595,202787.0
67596,202790.0
67597,202793.0
67598,202796.0
67599,202799.0
67600,202802.0
67601,202805.0
67602,202808.0
67603,202811.0
67604,202814.0
67605,202817.0
67606,202820.0
67607,202823.0
67608,202826.0
67609,202829.0
67610,202832.0
67611,202835.0
67612,202838.0
67613,202841.0
67614,202844.0
67615,202847.0
67616,202850.0
67617,202853.0
67618,202856.0
67619,202859.0
67620,202862.0
67621,202865.0
67622,202868.0
67623,202871.0
67624,202874.0
67625,202877.0
67626,202880.0
67627,202883.0
67628,202886.0
67629,202889.0
67630,202892.0
67631,202895.0
67632,202898.0
67633,202901.0
67634,202904.0
67635,202907.0
67636,202910.0
67637,202913.0
67638,202916.0
67639,202919.0
67640,202922.0
67641,202925.0
67642,202928.0
67643,202931.0
67644,202934.0
67645,202937.0
67646,202940.0
67647,202943.0
67648,202946.0
67649,202949.0
67650,202952.0
67651,202955.0
67652,202958.0
67653,202961.0
67654,202964.0
67655,202967.0
67656,202970.0
67657,202973.0
67658,202976.0
67659,202979.0
67660,202982.0
67661,202985.0
67662,202988.0
67663,202991.0
67664,202994.0
67665,202997.0
67666,203000.0
67667,203003.0
67668,203006.0
67669,203009.0
67670,203012.0
67671,203015.0
67672,203018.0
67673,203021.0
67674,203024.0
67675,203027.0
67676,203030.0
67677,203033.0
67678,203036.0
67679,203039.0
67680,203042.0
67681,203045.0
67682,203048.0
67683,203051.0
67684,203054.0
67685,203057.0
67686,203060.0
67687,203063.0
67688,203066.0
67689,203069.0
67690,203072.0
67691,203075.0
67692,203078.0
67693,203081.0
67694,203084.0
67695,203087.0
67696,203090.0
67697,203093.0
67698,203096.0
67699,203099.0
67700,203102.0
67701,203105.0
67702,203108.0
67703,203111.0
67704,203114.0
67705,203117.0
67706,203120.0
67707,203123.0
67708,203126.0
67709,203129.0
67710,203132.0
67711,203135.0
67712,203138.0
67713,203141.0
67714,203144.0
67715,203147.0
67716,203150.0
67717,203153.0
67718,203156.0
67719,203159.0
67720,203162.0
67721,203165.0
67722,203168.0
67723,203171.0
67724,203174.0
67725,203177.0
67726,203180.0
67727,203183.0
67728,203186.0
67729,203189.0
67730,203192.0
67731,203195.0
67732,203198.0
67733,203201.0
67734,203204.0
67735,203207.0
67736,203210.0
67737,203213.0
67738,203216.0
67739,203219.0
67740,203222.0
67741,203225.0
67742,203228.0
67743,203231.0
67744,203234.0
67745,203237.0
67746,203240.0
67747,203243.0
67748,203246.0
67749,203249.0
67750,203252.0
67751,203255.0
67752,203258.0
67753,203261.0
67754,203264.0
67755,203267.0
67756,203270.0
67757,203273.0
67758,203276.0
67759,203279.0
67760,203282.0
67761,203285.0
67762,203288.0
67763,203291.0
67764,203294.0
67765,203297.0
67766,203300.0
67767,203303.0
67768,203306.0
67769,203309.0
67770,203312.0
67771,203315.0
67772,203318.0
67773,203321.0
67774,203324.0
67775,203327.0
67776,203330.0
67777,203333.0
67778,203336.0
67779,203339.0
67780,203342.0
67781,203345.0
67782,203348.0
67783,203351.0
67784,203354.0
67785,203357.0
67786,203360.0
67787,203363.0
67788,203366.0
67789,203369.0
67790,203372.0
67791,203375.0
67792,203378.0
67793,203381.0
67794,203384.0
67795,203387.0
67796,203390.0
67797,203393.0
67798,203396.0
67799,203399.0
67800,203402.0
67801,203405.0
67802,203408.0
67803,203411.0
67804,203414.0
67805,203417.0
67806,203420.0
67807,203423.0
67808,203426.0
67809,203429.0
67810,203432.0
67811,203435.0
67812,203438.0
67813,203441.0
67814,203444.0
67815,203447.0
67816,203450.0
67817,203453.0
67818,203456.0
67819,203459.0
67820,203462.0
67821,203465.0
67822,203468.0
67823,203471.0
67824,203474.0
67825,203477.0
67826,203480.0
67827,203483.0
67828,203486.0
67829,203489.0
67830,203492.0
67831,203495.0
67832,203498.0
67833,203501.0
67834,203504.0
67835,203507.0
67836,203510.0
67837,203513.0
67838,203516.0
67839,203519.0
67840,203522.0
67841,203525.0
67842,203528.0
67843,203531.0
67844,203534.0
67845,203537.0
67846,203540.0
67847,203543.0
67848,203546.0
67849,203549.0
67850,203552.0
67851,203555.0
67852,203558.0
67853,203561.0
67854,203564.0
67855,203567.0
67856,203570.0
67857,203573.0
67858,203576.0
67859,203579.0
67860,203582.0
67861,203585.0
67862,203588.0
67863,203591.0
67864,203594.0
67865,203597.0
67866,203600.0
67867,203603.0
67868,203606.0
67869,203609.0
67870,203612.0
67871,203615.0
67872,203618.0
67873,203621.0
67874,203624.0
67875,203627.0
67876,203630.0
67877,203633.0
67878,203636.0
67879,203639.0
67880,203642.0
67881,203645.0
67882,203648.0
67883,203651.0
67884,203654.0
67885,203657.0
67886,203660.0
67887,203663.0
67888,203666.0
67889,203669.0
67890,203672.0
67891,203675.0
67892,203678.0
67893,203681.0
67894,203684.0
67895,203687.0
67896,203690.0
67897,203693.0
67898,203696.0
67899,203699.0
67900,203702.0
67901,203705.0
67902,203708.0
67903,203711.0
67904,203714.0
67905,203717.0
67906,203720.0
67907,203723.0
67908,203726.0
67909,203729.0
67910,203732.0
67911,203735.0
67912,203738.0
67913,203741.0
67914,203744.0
67915,203747.0
67916,203750.0
67917,203753.0
67918,203756.0
67919,203759.0
67920,203762.0
67921,203765.0
67922,203768.0
67923,203771.0
67924,203774.0
67925,203777.0
67926,203780.0
67927,203783.0
67928,203786.0
67929,203789.0
67930,203792.0
67931,203795.0
67932,203798.0
67933,203801.0
67934,203804.0
67935,203807.0
67936,203810.0
67937,203813.0
67938,203816.0
67939,203819.0
67940,203822.0
67941,203825.0
67942,203828.0
67943,203831.0
67944,203834.0
67945,203837.0
67946,203840.0
67947,203843.0
67948,203846.0
67949,203849.0
67950,203852.0
67951,203855.0
67952,203858.0
67953,203861.0
67954,203864.0
67955,203867.0
67956,203870.0
67957,203873.0
67958,203876.0
67959,203879.0
67960,203882.0
67961,203885.0
67962,203888.0
67963,203891.0
67964,203894.0
67965,203897.0
67966,203900.0
67967,203903.0
67968,203906.0
67969,203909.0
67970,203912.0
67971,203915.0
67972,203918.0
67973,203921.0
67974,203924.0
67975,203927.0
67976,203930.0
67977,203933.0
67978,203936.0
67979,203939.0
67980,203942.0
67981,203945.0
67982,203948.0
67983,203951.0
67984,203954.0
67985,203957.0
67986,203960.0
67987,203963.0
67988,203966.0
67989,203969.0
67990,203972.0
67991,203975.0
67992,203978.0
67993,203981.0
67994,203984.0
67995,203987.0
67996,203990.0
67997,203993.0
67998,203996.0
67999,203999.0
68000,204002.0
68001,204005.0
68002,204008.0
68003,204011.0
68004,204014.0
68005,204017.0
68006,204020.0
68007,204023.0
68008,204026.0
68009,204029.0
68010,204032.0
68011,204035.0
68012,204038.0
68013,204041.0
68014,204044.0
68015,204047.0
68016,204050.0
68017,204053.0
68018,204056.0
68019,204059.0
68020,204062.0
68021,204065.0
68022,204068.0
68023,204071.0
68024,204074.0
68025,204077.0
68026,204080.0
68027,204083.0
68028,204086.0
68029,204089.0
68030,204092.0
68031,204095.0
68032,204098.0
68033,204101.0
68034,204104.0
68035,204107.0
68036,204110.0
68037,204113.0
68038,204116.0
68039,204119.0
68040,204122.0
68041,204125.0
68042,204128.0
68043,204131.0
68044,204134.0
68045,204137.0
68046,204140.0
68047,204143.0
68048,204146.0
68049,204149.0
68050,204152.0
68051,204155.0
68052,204158.0
68053,204161.0
68054,204164.0
68055,204167.0
68056,204170.0
68057,204173.0
68058,204176.0
68059,204179.0
68060,204182.0
68061,204185.0
68062,204188.0
68063,204191.0
68064,204194.0
68065,204197.0
68066,204200.0
68067,204203.0
68068,204206.0
68069,204209.0
68070,204212.0
68071,204215.0
68072,204218.0
68073,204221.0
68074,204224.0
68075,204227.0
68076,204230.0
68077,204233.0
68078,204236.0
68079,204239.0
68080,204242.0
68081,204245.0
68082,204248.0
68083,204251.0
68084,204254.0
68085,204257.0
68086,204260.0
68087,204263.0
68088,204266.0
68089,204269.0
68090,204272.0
68091,204275.0
68092,204278.0
68093,204281.0
68094,204284.0
68095,204287.0
68096,204290.0
68097,204293.0
68098,204296.0
68099,204299.0
68100,204302.0
68101,204305.0
68102,204308.0
68103,204311.0
68104,204314.0
68105,204317.0
68106,204320.0
68107,204323.0
68108,204326.0
68109,204329.0
68110,204332.0
68111,204335.0
68112,204338.0
68113,204341.0
68114,204344.0
68115,204347.0
68116,204350.0
68117,204353.0
68118,204356.0
68119,204359.0
68120,204362.0
68121,204365.0
68122,204368.0
68123,204371.0
68124,204374.0
68125,204377.0
68126,204380.0
68127,204383.0
68128,204386.0
68129,204389.0
68130,204392.0
68131,204395.0
68132,204398.0
68133,204401.0
68134,204404.0
68135,204407.0
68136,204410.0
68137,204413.0
68138,204416.0
68139,204419.0
68140,204422.0
68141,204425.0
68142,204428.0
68143,204431.0
68144,204434.0
68145,204437.0
68146,204440.0
68147,204443.0
68148,204446.0
68149,204449.0
68150,204452.0
68151,204455.0
68152,204458.0
68153,204461.0
68154,204464.0
68155,204467.0
68156,204470.0
68157,204473.0
68158,204476.0
68159,204479.0
68160,204482.0
68161,204485.0
68162,204488.0
68163,204491.0
68164,204494.0
68165,204497.0
68166,204500.0
68167,204503.0
68168,204506.0
68169,204509.0
68170,204512.0
68171,204515.0
68172,204518.0
68173,204521.0
68174,204524.0
68175,204527.0
68176,204530.0
68177,204533.0
68178,204536.0
68179,204539.0
68180,204542.0
68181,204545.0
68182,204548.0
68183,204551.0
68184,204554.0
68185,204557.0
68186,204560.0
68187,204563.0
68188,204566.0
68189,204569.0
68190,204572.0
68191,204575.0
68192,204578.0
68193,204581.0
68194,204584.0
68195,204587.0
68196,204590.0
68197,204593.0
68198,204596.0
68199,204599.0
68200,204602.0
68201,204605.0
68202,204608.0
68203,204611.0
68204,204614.0
68205,204617.0
68206,204620.0
68207,204623.0
68208,204626.0
68209,204629.0
68210,204632.0
68211,204635.0
68212,204638.0
68213,204641.0
68214,204644.0
68215,204647.0
68216,204650.0
68217,204653.0
68218,204656.0
68219,204659.0
68220,204662.0
68221,204665.0
68222,204668.0
68223,204671.0
68224,204674.0
68225,204677.0
68226,204680.0
68227,204683.0
68228,204686.0
68229,204689.0
68230,204692.0
68231,204695.0
68232,204698.0
68233,204701.0
68234,204704.0
68235,204707.0
68236,204710.0
68237,204713.0
68238,204716.0
68239,204719.0
68240,204722.0
68241,204725.0
68242,204728.0
68243,204731.0
68244,204734.0
68245,204737.0
68246,204740.0
68247,204743.0
68248,204746.0
68249,204749.0
68250,204752.0
68251,204755.0
68252,204758.0
68253,204761.0
68254,204764.0
68255,204767.0
68256,204770.0
68257,204773.0
68258,204776.0
68259,204779.0
68260,204782.0
68261,204785.0
68262,204788.0
68263,204791.0
68264,204794.0
68265,204797.0
68266,204800.0
68267,204803.0
68268,204806.0
68269,204809.0
68270,204812.0
68271,204815.0
68272,204818.0
68273,204821.0
68274,204824.0
68275,204827.0
68276,204830.0
68277,204833.0
68278,204836.0
68279,204839.0
68280,204842.0
68281,204845.0
68282,204848.0
68283,204851.0
68284,204854.0
68285,204857.0
68286,204860.0
68287,204863.0
68288,204866.0
68289,204869.0
68290,204872.0
68291,204875.0
68292,204878.0
68293,204881.0
68294,204884.0
68295,204887.0
68296,204890.0
68297,204893.0
68298,204896.0
68299,204899.0
68300,204902.0
68301,204905.0
68302,204908.0
68303,204911.0
68304,204914.0
68305,204917.0
68306,204920.0
68307,204923.0
68308,204926.0
68309,204929.0
68310,204932.0
68311,204935.0
68312,204938.0
68313,204941.0
68314,204944.0
68315,204947.0
68316,204950.0
68317,204953.0
68318,204956.0
68319,204959.0
68320,204962.0
68321,204965.0
68322,204968.0
68323,204971.0
68324,204974.0
68325,204977.0
68326,204980.0
68327,204983.0
68328,204986.0
68329,204989.0
68330,204992.0
68331,204995.0
68332,204998.0
68333,205001.0
68334,205004.0
68335,205007.0
68336,205010.0
68337,205013.0
68338,205016.0
68339,205019.0
68340,205022.0
68341,205025.0
68342,205028.0
68343,205031.0
68344,205034.0
68345,205037.0
68346,205040.0
68347,205043.0
68348,205046.0
68349,205049.0
68350,205052.0
68351,205055.0
68352,205058.0
68353,205061.0
68354,205064.0
68355,205067.0
68356,205070.0
68357,205073.0
68358,205076.0
68359,205079.0
68360,205082.0
68361,205085.0
68362,205088.0
68363,205091.0
68364,205094.0
68365,205097.0
68366,205100.0
68367,205103.0
68368,205106.0
68369,205109.0
68370,205112.0
68371,205115.0
68372,205118.0
68373,205121.0
68374,205124.0
68375,205127.0
68376,205130.0
68377,205133.0
68378,205136.0
68379,205139.0
68380,205142.0
68381,205145.0
68382,205148.0
68383,205151.0
68384,205154.0
68385,205157.0
68386,205160.0
68387,205163.0
68388,205166.0
68389,205169.0
68390,205172.0
68391,205175.0
68392,205178.0
68393,205181.0
68394,205184.0
68395,205187.0
68396,205190.0
68397,205193.0
68398,205196.0
68399,205199.0
68400,205202.0
68401,205205.0
68402,205208.0
68403,205211.0
68404,205214.0
68405,205217.0
68406,205220.0
68407,205223.0
68408,205226.0
68409,205229.0
68410,205232.0
68411,205235.0
68412,205238.0
68413,205241.0
68414,205244.0
68415,205247.0
68416,205250.0
68417,205253.0
68418,205256.0
68419,205259.0
68420,205262.0
68421,205265.0
68422,205268.0
68423,205271.0
68424,205274.0
68425,205277.0
68426,205280.0
68427,205283.0
68428,205286.0
68429,205289.0
68430,205292.0
68431,205295.0
68432,205298.0
68433,205301.0
68434,205304.0
68435,205307.0
68436,205310.0
68437,205313.0
68438,205316.0
68439,205319.0
68440,205322.0
68441,205325.0
68442,205328.0
68443,205331.0
68444,205334.0
68445,205337.0
68446,205340.0
68447,205343.0
68448,205346.0
68449,205349.0
68450,205352.0
68451,205355.0
68452,205358.0
68453,205361.0
68454,205364.0
68455,205367.0
68456,205370.0
68457,205373.0
68458,205376.0
68459,205379.0
68460,205382.0
68461,205385.0
68462,205388.0
68463,205391.0
68464,205394.0
68465,205397.0
68466,205400.0
68467,205403.0
68468,205406.0
68469,205409.0
68470,205412.0
68471,205415.0
68472,205418.0
68473,205421.0
68474,205424.0
68475,205427.0
68476,205430.0
68477,205433.0
68478,205436.0
68479,205439.0
68480,205442.0
68481,205445.0
68482,205448.0
68483,205451.0
68484,205454.0
68485,205457.0
68486,205460.0
68487,205463.0
68488,205466.0
68489,205469.0
68490,205472.0
68491,205475.0
68492,205478.0
68493,205481.0
68494,205484.0
68495,205487.0
68496,205490.0
68497,205493.0
68498,205496.0
68499,205499.0
68500,205502.0
68501,205505.0
68502,205508.0
68503,205511.0
68504,205514.0
68505,205517.0
68506,205520.0
68507,205523.0
68508,205526.0
68509,205529.0
68510,205532.0
68511,205535.0
68512,205538.0
68513,205541.0
68514,205544.0
68515,205547.0
68516,205550.0
68517,205553.0
68518,205556.0
68519,205559.0
68520,205562.0
68521,205565.0
68522,205568.0
68523,205571.0
68524,205574.0
68525,205577.0
68526,205580.0
68527,205583.0
68528,205586.0
68529,205589.0
68530,205592.0
68531,205595.0
68532,205598.0
68533,205601.0
68534,205604.0
68535,205607.0
68536,205610.0
68537,205613.0
68538,205616.0
68539,205619.0
68540,205622.0
68541,205625.0
68542,205628.0
68543,205631.0
68544,205634.0
68545,205637.0
68546,205640.0
68547,205643.0
68548,205646.0
68549,205649.0
68550,205652.0
68551,205655.0
68552,205658.0
68553,205661.0
68554,205664.0
68555,205667.0
68556,205670.0
68557,205673.0
68558,205676.0
68559,205679.0
68560,205682.0
68561,205685.0
68562,205688.0
68563,205691.0
68564,205694.0
68565,205697.0
68566,205700.0
68567,205703.0
68568,205706.0
68569,205709.0
68570,205712.0
68571,205715.0
68572,205718.0
68573,205721.0
68574,205724.0
68575,205727.0
68576,205730.0
68577,205733.0
68578,205736.0
68579,205739.0
68580,205742.0
68581,205745.0
68582,205748.0
68583,205751.0
68584,205754.0
68585,205757.0
68586,205760.0
68587,205763.0
68588,205766.0
68589,205769.0
68590,205772.0
68591,205775.0
68592,205778.0
68593,205781.0
68594,205784.0
68595,205787.0
68596,205790.0
68597,205793.0
68598,205796.0
68599,205799.0
68600,205802.0
68601,205805.0
68602,205808.0
68603,205811.0
68604,205814.0
68605,205817.0
68606,205820.0
68607,205823.0
68608,205826.0
68609,205829.0
68610,205832.0
68611,205835.0
68612,205838.0
68613,205841.0
68614,205844.0
68615,205847.0
68616,205850.0
68617,205853.0
68618,205856.0
68619,205859.0
68620,205862.0
68621,205865.0
68622,205868.0
68623,205871.0
68624,205874.0
68625,205877.0
68626,205880.0
68627,205883.0
68628,205886.0
68629,205889.0
68630,205892.0
68631,205895.0
68632,205898.0
68633,205901.0
68634,205904.0
68635,205907.0
68636,205910.0
68637,205913.0
68638,205916.0
68639,205919.0
68640,205922.0
68641,205925.0
68642,205928.0
68643,205931.0
68644,205934.0
68645,205937.0
68646,205940.0
68647,205943.0
68648,205946.0
68649,205949.0
68650,205952.0
68651,205955.0
68652,205958.0
68653,205961.0
68654,205964.0
68655,205967.0
68656,205970.0
68657,205973.0
68658,205976.0
68659,205979.0
68660,205982.0
68661,205985.0
68662,205988.0
68663,205991.0
68664,205994.0
68665,205997.0
68666,206000.0
68667,206003.0
68668,206006.0
68669,206009.0
68670,206012.0
68671,206015.0
68672,206018.0
68673,206021.0
68674,206024.0
68675,206027.0
68676,206030.0
68677,206033.0
